Year,Month,State,Crop,Wholesale_Price[Rs. Per Quintal],Temperature (Celsis),Rainfall in mm
2023,3,Tamil Nadu,Onion,1620,-0.1,34.3
2023,4,Tamil Nadu,Onion,1500,0.1,45.5
2023,5,Tamil Nadu,Onion,1650,0.5,122.9
2023,6,Tamil Nadu,Onion,2020,0.7,53.4
2023,7,Tamil Nadu,Onion,2000,0.4,64.9
2023,8,Tamil Nadu,Onion,2525,1.2,87.4
2023,9,Tamil Nadu,Onion,2940,0.9,148.3
2023,10,Tamil Nadu,Onion,3975,0.6,98.6
2023,11,Tamil Nadu,Onion,5475,0.7,231.8
2023,12,Tamil Nadu,Onion,4000,1.2,127.6
2023,1,Tamil Nadu,Turmeric,6953,0.1,5.1
2023,2,Tamil Nadu,Turmeric,6860,-0.1,15.5
2023,3,Tamil Nadu,Turmeric,6543,-0.1,34.3
2023,4,Tamil Nadu,Turmeric,6318,0.1,45.5
2023,5,Tamil Nadu,Turmeric,6540,0.5,122.9
2023,6,Tamil Nadu,Turmeric,6770,0.7,53.4
2023,7,Tamil Nadu,Turmeric,9981,0.4,64.9
2023,8,Tamil Nadu,Turmeric,12225,1.2,87.4
2023,9,Tamil Nadu,Turmeric,12193,0.9,148.3
2023,10,Tamil Nadu,Turmeric,12206,0.6,98.6
2023,11,Tamil Nadu,Turmeric,12625,0.7,231.8
2023,12,Tamil Nadu,Turmeric,12710,1.2,127.6
2023,1,Uttar Pradesh,Rice,2588,0.2,20.6
2023,2,Uttar Pradesh,Rice,2593,1.8,14.9
2023,3,Uttar Pradesh,Rice,2486,0.1,33.6
2023,4,Uttar Pradesh,Rice,2579,-0.8,18.1
2023,5,Uttar Pradesh,Rice,2599,-1.8,55.6
2023,6,Uttar Pradesh,Rice,2609,0.5,173.5
2023,7,Uttar Pradesh,Rice,2695,0.8,483.4
2023,8,Uttar Pradesh,Rice,2699,0.5,434.3
2023,9,Uttar Pradesh,Rice,2644,1.2,276.5
2023,10,Uttar Pradesh,Rice,2681,0.8,54.7
2023,11,Uttar Pradesh,Rice,2693,0.6,6.7
2023,12,Uttar Pradesh,Rice,2736,0.7,11.6
2023,1,Uttar Pradesh,Jowar,3250,0.2,20.6
2023,2,Uttar Pradesh,Jowar,3666,1.8,14.9
2023,3,Uttar Pradesh,Jowar,3055,0.1,33.6
2023,4,Uttar Pradesh,Jowar,2673,-0.8,18.1
2023,5,Uttar Pradesh,Jowar,2931,-1.8,55.6
2023,6,Uttar Pradesh,Jowar,3702,0.5,173.5
2023,7,Uttar Pradesh,Jowar,3528,0.8,483.4
2023,8,Uttar Pradesh,Jowar,3150,0.5,434.3
2023,9,Uttar Pradesh,Jowar,2755,1.2,276.5
2023,10,Uttar Pradesh,Jowar,3163,0.8,54.7
2023,11,Uttar Pradesh,Jowar,3331,0.6,6.7
2023,12,Uttar Pradesh,Jowar,3335,0.7,11.6
2023,1,Uttar Pradesh,Bajra,2373,0.2,20.6
2023,2,Uttar Pradesh,Bajra,2348,1.8,14.9
2023,3,Uttar Pradesh,Bajra,2274,0.1,33.6
2023,4,Uttar Pradesh,Bajra,2169,-0.8,18.1
2023,5,Uttar Pradesh,Bajra,2171,-1.8,55.6
2023,6,Uttar Pradesh,Bajra,2179,0.5,173.5
2023,7,Uttar Pradesh,Bajra,2159,0.8,483.4
2023,8,Uttar Pradesh,Bajra,2015,0.5,434.3
2023,9,Uttar Pradesh,Bajra,1993,1.2,276.5
2023,10,Uttar Pradesh,Bajra,2169,0.8,54.7
2023,11,Uttar Pradesh,Bajra,2510,0.6,6.7
2023,12,Uttar Pradesh,Bajra,2405,0.7,11.6
2023,1,Uttar Pradesh,Maize,2081,0.2,20.6
2023,2,Uttar Pradesh,Maize,2106,1.8,14.9
2023,3,Uttar Pradesh,Maize,2118,0.1,33.6
2023,4,Uttar Pradesh,Maize,2214,-0.8,18.1
2023,5,Uttar Pradesh,Maize,2221,-1.8,55.6
2023,6,Uttar Pradesh,Maize,2046,0.5,173.5
2023,7,Uttar Pradesh,Maize,2016,0.8,483.4
2023,8,Uttar Pradesh,Maize,2013,0.5,434.3
2023,9,Uttar Pradesh,Maize,2014,1.2,276.5
2023,10,Uttar Pradesh,Maize,2086,0.8,54.7
2023,11,Uttar Pradesh,Maize,2139,0.6,6.7
2023,12,Uttar Pradesh,Maize,2183,0.7,11.6
2023,1,Uttar Pradesh,Wheat,2769,0.2,20.6
2023,2,Uttar Pradesh,Wheat,2735,1.8,14.9
2023,3,Uttar Pradesh,Wheat,2351,0.1,33.6
2023,4,Uttar Pradesh,Wheat,2201,-0.8,18.1
2023,5,Uttar Pradesh,Wheat,2208,-1.8,55.6
2023,6,Uttar Pradesh,Wheat,2330,0.5,173.5
2023,7,Uttar Pradesh,Wheat,2365,0.8,483.4
2023,8,Uttar Pradesh,Wheat,2356,0.5,434.3
2023,9,Uttar Pradesh,Wheat,2337,1.2,276.5
2023,10,Uttar Pradesh,Wheat,2376,0.8,54.7
2023,11,Uttar Pradesh,Wheat,2460,0.6,6.7
2023,12,Uttar Pradesh,Wheat,2484,0.7,11.6
2023,1,Uttar Pradesh,Barley,2726,0.2,20.6
2023,2,Uttar Pradesh,Barley,2766,1.8,14.9
2023,3,Uttar Pradesh,Barley,2725,0.1,33.6
2023,4,Uttar Pradesh,Barley,2550,-0.8,18.1
2023,5,Uttar Pradesh,Barley,2419,-1.8,55.6
2023,6,Uttar Pradesh,Barley,2360,0.5,173.5
2023,7,Uttar Pradesh,Barley,2300,0.8,483.4
2023,8,Uttar Pradesh,Barley,2243,0.5,434.3
2023,9,Uttar Pradesh,Barley,2239,1.2,276.5
2023,10,Uttar Pradesh,Barley,2261,0.8,54.7
2023,11,Uttar Pradesh,Barley,2276,0.6,6.7
2023,12,Uttar Pradesh,Barley,2191,0.7,11.6
2023,1,Uttar Pradesh,Arhar(Tur Dal),6713,0.2,20.6
2023,2,Uttar Pradesh,Arhar(Tur Dal),6718,1.8,14.9
2023,3,Uttar Pradesh,Arhar(Tur Dal),6764,0.1,33.6
2023,4,Uttar Pradesh,Arhar(Tur Dal),6858,-0.8,18.1
2023,5,Uttar Pradesh,Arhar(Tur Dal),6943,-1.8,55.6
2023,6,Uttar Pradesh,Arhar(Tur Dal),7296,0.5,173.5
2023,7,Uttar Pradesh,Arhar(Tur Dal),8275,0.8,483.4
2023,8,Uttar Pradesh,Arhar(Tur Dal),8650,0.5,434.3
2023,9,Uttar Pradesh,Arhar(Tur Dal),9112,1.2,276.5
2023,10,Uttar Pradesh,Arhar(Tur Dal),9550,0.8,54.7
2023,11,Uttar Pradesh,Arhar(Tur Dal),9420,0.6,6.7
2023,12,Uttar Pradesh,Arhar(Tur Dal),9435,0.7,11.6
2023,1,Uttar Pradesh,Potato,870,0.2,20.6
2023,2,Uttar Pradesh,Potato,741,1.8,14.9
2023,3,Uttar Pradesh,Potato,696,0.1,33.6
2023,4,Uttar Pradesh,Potato,828,-0.8,18.1
2023,5,Uttar Pradesh,Potato,940,-1.8,55.6
2023,6,Uttar Pradesh,Potato,982,0.5,173.5
2023,7,Uttar Pradesh,Potato,1165,0.8,483.4
2023,8,Uttar Pradesh,Potato,1189,0.5,434.3
2023,9,Uttar Pradesh,Potato,1193,1.2,276.5
2023,10,Uttar Pradesh,Potato,1045,0.8,54.7
2023,11,Uttar Pradesh,Potato,923,0.6,6.7
2023,12,Uttar Pradesh,Potato,810,0.7,11.6
2023,1,Uttar Pradesh,Chillies,18800,0.2,20.6
2023,2,Uttar Pradesh,Chillies,18613,1.8,14.9
2023,3,Uttar Pradesh,Chillies,19150,0.1,33.6
2023,4,Uttar Pradesh,Chillies,19150,-0.8,18.1
2023,5,Uttar Pradesh,Chillies,19000,-1.8,55.6
2023,6,Uttar Pradesh,Chillies,19800,0.5,173.5
2023,7,Uttar Pradesh,Chillies,21000,0.8,483.4
2023,8,Uttar Pradesh,Chillies,21000,0.5,434.3
2023,9,Uttar Pradesh,Chillies,21000,1.2,276.5
2023,10,Uttar Pradesh,Chillies,21750,0.8,54.7
2023,11,Uttar Pradesh,Chillies,23000,0.6,6.7
2023,12,Uttar Pradesh,Chillies,23000,0.7,11.6
2023,1,Uttar Pradesh,Cotton,11250,0.2,20.6
2023,2,Uttar Pradesh,Cotton,10250,1.8,14.9
2023,3,Uttar Pradesh,Cotton,8700,0.1,33.6
2023,4,Uttar Pradesh,Cotton,8200,-0.8,18.1
2023,5,Uttar Pradesh,Cotton,8013,-1.8,55.6
2023,6,Uttar Pradesh,Cotton,7100,0.5,173.5
2023,7,Uttar Pradesh,Cotton,6550,0.8,483.4
2023,8,Uttar Pradesh,Cotton,6913,0.5,434.3
2023,9,Uttar Pradesh,Cotton,7525,1.2,276.5
2023,10,Uttar Pradesh,Cotton,7713,0.8,54.7
2023,11,Uttar Pradesh,Cotton,8488,0.6,6.7
2023,12,Uttar Pradesh,Cotton,8960,0.7,11.6
2023,1,Uttar Pradesh,Onion,1750,0.2,20.6
2023,2,Uttar Pradesh,Onion,1703,1.8,14.9
2023,3,Uttar Pradesh,Onion,1405,0.1,33.6
2023,4,Uttar Pradesh,Onion,1340,-0.8,18.1
2023,5,Uttar Pradesh,Onion,1175,-1.8,55.6
2023,6,Uttar Pradesh,Onion,1152,0.5,173.5
2023,7,Uttar Pradesh,Onion,1544,0.8,483.4
2023,8,Uttar Pradesh,Onion,1750,0.5,434.3
2023,9,Uttar Pradesh,Onion,2047,1.2,276.5
2023,10,Uttar Pradesh,Onion,2263,0.8,54.7
2023,11,Uttar Pradesh,Onion,3525,0.6,6.7
2023,12,Uttar Pradesh,Onion,2930,0.7,11.6
2023,1,Uttar Pradesh,Soyabean,6500,0.2,20.6
2023,2,Uttar Pradesh,Soyabean,6238,1.8,14.9
2023,3,Uttar Pradesh,Soyabean,5210,0.1,33.6
2023,4,Uttar Pradesh,Soyabean,4733,-0.8,18.1
2023,5,Uttar Pradesh,Soyabean,4644,-1.8,55.6
2023,6,Uttar Pradesh,Soyabean,4651,0.5,173.5
2023,7,Uttar Pradesh,Soyabean,4988,0.8,483.4
2023,8,Uttar Pradesh,Soyabean,5144,0.5,434.3
2023,9,Uttar Pradesh,Soyabean,5092,1.2,276.5
2023,10,Uttar Pradesh,Soyabean,4871,0.8,54.7
2023,11,Uttar Pradesh,Soyabean,4763,0.6,6.7
2023,12,Uttar Pradesh,Soyabean,5190,0.7,11.6
2023,1,West Bengal,Rice,3200,1,0.1
2023,2,West Bengal,Rice,3200,1.1,1.7
2023,3,West Bengal,Rice,3200,-0.3,71.4
2023,4,West Bengal,Rice,3200,-0.3,47.3
2023,5,West Bengal,Rice,3250,0.5,126.8
2023,6,West Bengal,Rice,3260,1.5,367.6
2023,7,West Bengal,Rice,3375,1,543.8
2023,8,West Bengal,Rice,3500,1,592.3
2023,9,West Bengal,Rice,3820,0.9,446.7
2023,10,West Bengal,Rice,4000,0.6,196.1
2023,11,West Bengal,Rice,4000,0.8,8.1
2023,12,West Bengal,Rice,4000,0.8,44.6
2023,1,West Bengal,Jower,3513,1,0.1
2023,2,West Bengal,Jower,4075,1.1,1.7
2023,3,West Bengal,Jower,4290,-0.3,71.4
2023,4,West Bengal,Jower,4476,-0.3,47.3
2023,5,West Bengal,Jower,3900,0.5,126.8
2023,6,West Bengal,Jower,4080,1.5,367.6
2023,7,West Bengal,Jower,4288,1,543.8
2023,8,West Bengal,Jower,4500,1,592.3
2023,9,West Bengal,Jower,4680,0.9,446.7
2023,10,West Bengal,Jower,4650,0.6,196.1
2023,11,West Bengal,Jower,4488,0.8,8.1
2023,12,West Bengal,Jower,4320,0.8,44.6
2023,1,West Bengal,Maize,3025,1,0.1
2023,2,West Bengal,Maize,3125,1.1,1.7
2023,3,West Bengal,Maize,3060,-0.3,71.4
2023,4,West Bengal,Maize,2975,-0.3,47.3
2023,5,West Bengal,Maize,2875,0.5,126.8
2023,6,West Bengal,Maize,2860,1.5,367.6
2023,7,West Bengal,Maize,3113,1,543.8
2023,8,West Bengal,Maize,3375,1,592.3
2023,9,West Bengal,Maize,3450,0.9,446.7
2023,10,West Bengal,Maize,3250,0.6,196.1
2023,11,West Bengal,Maize,3213,0.8,8.1
2023,12,West Bengal,Maize,3040,0.8,44.6
2023,1,West Bengal,Wheat,2650,1,0.1
2023,2,West Bengal,Wheat,2673,1.1,1.7
2023,3,West Bengal,Wheat,2680,-0.3,71.4
2023,4,West Bengal,Wheat,2680,-0.3,47.3
2023,5,West Bengal,Wheat,2680,0.5,126.8
2023,6,West Bengal,Wheat,2680,1.5,367.6
2023,7,West Bengal,Wheat,2680,1,543.8
2023,8,West Bengal,Wheat,2615,1,592.3
2023,9,West Bengal,Wheat,2470,0.9,446.7
2023,10,West Bengal,Wheat,2450,0.6,196.1
2023,11,West Bengal,Wheat,2488,0.8,8.1
2023,12,West Bengal,Wheat,2500,0.8,44.6
2023,1,West Bengal,Arhar(Tur Dal),7375,1,0.1
2023,2,West Bengal,Arhar(Tur Dal),8200,1.1,1.7
2023,3,West Bengal,Arhar(Tur Dal),9120,-0.3,71.4
2023,4,West Bengal,Arhar(Tur Dal),9463,-0.3,47.3
2023,5,West Bengal,Arhar(Tur Dal),9713,0.5,126.8
2023,6,West Bengal,Arhar(Tur Dal),10170,1.5,367.6
2023,7,West Bengal,Arhar(Tur Dal),9950,1,543.8
2023,8,West Bengal,Arhar(Tur Dal),10088,1,592.3
2023,9,West Bengal,Arhar(Tur Dal),10670,0.9,446.7
2023,10,West Bengal,Arhar(Tur Dal),11225,0.6,196.1
2023,11,West Bengal,Arhar(Tur Dal),11500,0.8,8.1
2023,12,West Bengal,Arhar(Tur Dal),10240,0.8,44.6
2023,1,West Bengal,Potato,873,1,0.1
2023,2,West Bengal,Potato,765,1.1,1.7
2023,3,West Bengal,Potato,1036,-0.3,71.4
2023,4,West Bengal,Potato,1430,-0.3,47.3
2023,5,West Bengal,Potato,1480,0.5,126.8
2023,6,West Bengal,Potato,1520,1.5,367.6
2023,7,West Bengal,Potato,1708,1,543.8
2023,8,West Bengal,Potato,1640,1,592.3
2023,9,West Bengal,Potato,1564,0.9,446.7
2023,10,West Bengal,Potato,1595,0.6,196.1
2023,11,West Bengal,Potato,1538,0.8,8.1
2023,12,West Bengal,Potato,1600,0.8,44.6
2023,1,West Bengal,Chillies,19650,1,0.1
2023,2,West Bengal,Chillies,19125,1.1,1.7
2023,3,West Bengal,Chillies,21400,-0.3,71.4
2023,4,West Bengal,Chillies,22500,-0.3,47.3
2023,5,West Bengal,Chillies,22500,0.5,126.8
2023,6,West Bengal,Chillies,24400,1.5,367.6
2023,7,West Bengal,Chillies,31250,1,543.8
2023,8,West Bengal,Chillies,31125,1,592.3
2023,9,West Bengal,Chillies,30700,0.9,446.7
2023,10,West Bengal,Chillies,30250,0.6,196.1
2023,11,West Bengal,Chillies,29500,0.8,8.1
2023,12,West Bengal,Chillies,30700,0.8,44.6
2023,1,West Bengal,Onion,1990,1,0.1
2023,2,West Bengal,Onion,1235,1.1,1.7
2023,3,West Bengal,Onion,1050,-0.3,71.4
2023,4,West Bengal,Onion,914,-0.3,47.3
2023,5,West Bengal,Onion,1344,0.5,126.8
2023,6,West Bengal,Onion,1942,1.5,367.6
2023,7,West Bengal,Onion,1981,1,543.8
2023,8,West Bengal,Onion,2541,1,592.3
2023,9,West Bengal,Onion,2713,0.9,446.7
2023,10,West Bengal,Onion,3698,0.6,196.1
2023,11,West Bengal,Onion,4050,0.8,8.1
2023,12,West Bengal,Onion,3187,0.8,44.6
2023,1,West Bengal,Tomato,1275,1,0.1
2023,2,West Bengal,Tomato,1225,1.1,1.7
2023,3,West Bengal,Tomato,2120,-0.3,71.4
2023,4,West Bengal,Tomato,2250,-0.3,47.3
2023,5,West Bengal,Tomato,2800,0.5,126.8
2023,6,West Bengal,Tomato,4700,1.5,367.6
2023,7,West Bengal,Tomato,11625,1,543.8
2023,8,West Bengal,Tomato,9000,1,592.3
2023,9,West Bengal,Tomato,3140,0.9,446.7
2023,10,West Bengal,Tomato,2800,0.6,196.1
2023,11,West Bengal,Tomato,4200,0.8,8.1
2023,12,West Bengal,Tomato,3460,0.8,44.6
2023,1,West Bengal,Coconut,30000,1,0.1
2023,2,West Bengal,Coconut,27500,1.1,1.7
2023,3,West Bengal,Coconut,25800,-0.3,71.4
2023,4,West Bengal,Coconut,25000,-0.3,47.3
2023,5,West Bengal,Coconut,25000,0.5,126.8
2023,6,West Bengal,Coconut,24000,1.5,367.6
2023,7,West Bengal,Coconut,22000,1,543.8
2023,8,West Bengal,Coconut,22000,1,592.3
2023,9,West Bengal,Coconut,22000,0.9,446.7
2023,10,West Bengal,Coconut,24750,0.6,196.1
2023,11,West Bengal,Coconut,25000,0.8,8.1
2023,12,West Bengal,Coconut,25000,0.8,44.6
2023,1,West Bengal,Turmeric,9000,1,0.1
2023,2,West Bengal,Turmeric,9000,1.1,1.7
2023,3,West Bengal,Turmeric,9100,-0.3,71.4
2023,4,West Bengal,Turmeric,9000,-0.3,47.3
2023,5,West Bengal,Turmeric,9438,0.5,126.8
2023,6,West Bengal,Turmeric,9850,1.5,367.6
2023,7,West Bengal,Turmeric,12563,1,543.8
2023,8,West Bengal,Turmeric,17450,1,592.3
2023,9,West Bengal,Turmeric,14750,0.9,446.7
2023,10,West Bengal,Turmeric,14750,0.6,196.1
2023,11,West Bengal,Turmeric,14450,0.8,8.1
2023,12,West Bengal,Turmeric,14350,0.8,44.6
